chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	blockCount	blockSizes	chromStarts	lrtAllPValue	lrtAllIsFdr	lrtPrimateBrPValue	lrtPrimateBrIsFdr	lrtPrimateClPValue	lrtPrimateClIsFdr	lrtRodentBrPValue	lrtRodentBrIsFdr	lrtRodentClPValue	lrtRodentClIsFdr	lrtHumanPValue	lrtHumanIsFdr	lrtChimpPValue	lrtChimpIsFdr	lrtHominidPValue	lrtHominidIsFdr	lrtMacaquePValue	lrtMacaqueIsFdr	bestHist	bestHistPP	nextBestHist	nextBestHistPP
chr7	128369371	128374337	knownGene.uc003vok.1.1	0	+	128369371	128374337	0	4	195,162,62,25,	0,3763,4419,4941,	1	0	0.184907	0	0.49563	0	0.297733	0	1	0	0.494444	0	0.495451	0	0.497743	0	1	0	0	0	0	0
chr7	128219701	128245149	knownGene.uc003vnw.1.1	400	+	128219701	128245149	255	10	16,255,75,324,112,166,141,171,186,102,	0,1936,2282,8774,12238,12947,13349,14276,14948,25346,	1	0	0.0557787	0	0.430728	0	0.00802571	0	0.485465	0	2	0	2	0	2	0	0.442852	0	0	0	0	0
chr7	127821798	127831031	knownGene.uc003vmy.1.1.inc	0	-	127821798	127831031	0	11	91,145,144,96,91,200,88,207,75,102,36,	0,380,622,2091,2423,3905,5586,5824,6308,6506,9197,	0.34502	0	1	0	1	0	0.350337	0	0.490116	0	0.487361	0	1	0	1	0	1	0	0	0	0	0
chr7	127778650	127787152	knownGene.uc003vmq.1.1.inc	400	-	127778650	127787152	255	5	54,230,120,105,523,	0,1088,7320,7788,7979,	0.0953	0	2	0	1	0	0.0330008	0	1	0	0.491923	0	1	0	2	0	2	0	0	0	0	0
chr7	127738085	127753160	knownGene.uc003vmo.1.1	400	-	127738085	127753160	255	7	135,100,257,159,65,136,54,	0,2378,3967,10469,12730,13762,15021,	0.00717	0	0.471423	0	1	0	0.44397	0	0.386764	0	0.496808	0	0.495213	0	1	0	1	0	0	0	0	0
chr7	127038243	127042708	knownGene.uc003vmg.1.1.inc	0	-	127038243	127042708	0	9	32,142,56,70,83,126,76,216,18,	0,581,991,2068,2496,2802,3528,3926,4447,	0.2849	0	0.49316	0	1	0	2	0	2	0	0.497179	0	0.33998	0	1	0	1	0	0	0	0	0
chr7	123083289	123089244	knownGene.uc003vkx.1.1.inc	0	+	123083289	123089244	0	3	237,55,2,	0,5860,5953,	1	0	1	0	1	0	0.105439	0	0.279161	0	1	0	1	0	1	0	0.497541	0	0	0	0	0
chr7	123041876	123054485	knownGene.uc003vkv.1.1.inc	0	+	123041876	123054485	0	6	23,53,132,159,246,86,	0,1634,1777,2992,9982,12523,	1	0	0.492389	0	0.337263	0	1	0	1	0	0.435161	0	1	0	0.493373	0	1	0	0	0	0	0
chr7	121729286	121731727	knownGene.uc003vkd.1.1	0	-	121729286	121731727	0	4	359,133,135,801,	0,802,1180,1640,	1	0	2	0	2	0	2	0	0.406536	0	2	0	2	0	2	0	2	0	0	0	0	0
chr7	121300789	121488510	knownGene.uc003vjz.1.1	0	+	121300789	121488510	0	29	58,66,180,152,96,67,158,151,185,127,47,976,145,92,86,97,83,135,135,164,136,147,94,74,129,147,143,136,141,	0,54656,94451,99041,102673,103285,110165,110467,122882,124380,131114,136834,145624,155052,157974,160782,163100,165255,165954,167316,169108,170922,177928,178366,180410,181441,185300,186253,187580,	1	0	2	0	0.423887	0	2	0	1	0	1	0	1	0	0.476372	0	1	0	0	0	0	0
chr7	120417079	120557537	knownGene.uc003vjr.1.1.inc	0	+	120417079	120557537	0	11	81,184,107,76,133,169,143,73,168,105,123,	0,25875,57097,74448,107909,110136,134541,136030,137300,138592,140335,	1	0	1	0	0.497294	0	1	0	1	0	1	0	1	0	0.497236	0	0.0669747	0	0	0	0	0
chr7	120378455	120382917	knownGene.uc003vjl.1.1.inc	0	+	120378455	120382917	0	3	70,101,69,	0,2138,4393,	1	0	1	0	0.498872	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0
chr7	116527056	116657147	knownGene.uc003viv.1.1	0	+	116527056	116657147	0	15	78,160,55,116,76,69,155,98,115,73,103,151,93,140,96,	0,19794,30026,30724,32118,34357,36314,38668,71095,89554,91067,110020,119317,122156,129995,	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0
chr7	116126440	116127451	knownGene.uc003vii.1.1.inc	0	+	116126440	116127451	0	1	1011,	0,	1	0	1	0	0.496568	0	0.461247	0	0.492306	0	1	0	1	0	1	0	1	0	0	0	0	0
chr7	115953877	115986577	knownGene.uc003vih.1.1	0	+	115953877	115986577	0	2	102,342,	0,32358,	1	0	1	0	0.490004	0	1	0	0.486218	0	0.476874	0	0.47471	0	1	0	0.496258	0	0	0	0	0
chr7	113853802	114056004	knownGene.uc003vgw.1.1	0	+	113853802	114056004	0	4	168,90,75,174,	0,108105,144295,202028,	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0.499202	0	0.497606	0	0	0	0	0
chr7	111723211	111769909	knownGene.uc003vgf.1.1.inc	0	+	111723211	111769909	0	10	37,83,92,111,133,68,97,43,175,58,	0,308,22261,31796,34163,40183,41809,43922,44951,46640,	1	0	0.485108	0	0.420897	0	1	0	1	0	1	0	0.464029	0	1	0	0.499436	0	0	0	0	0
chr7	111290703	111327822	knownGene.uc003vga.1.1.inc	0	-	111290703	111327822	0	9	153,171,82,101,84,98,157,107,157,	0,4572,6162,8578,8857,9055,13618,32200,36962,	1	0	1	0	1	0	1	0	0.496662	0	0.499436	0	1	0	1	0	0.495854	0	0	0	0	0
chr7	107991870	107997249	knownGene.uc003vfm.1.1	0	-	107991870	107997249	0	3	915,193,80,	0,1639,5299,	1	0	2	0	1	0	2	0	2	0	1	0	0.475755	0	0.496258	0	1	0	0	0	0	0
chr7	105035534	105304240	knownGene.uc003vde.1.1	0	-	105035534	105304240	0	12	39,75,955,122,193,257,83,284,223,105,69,181,	0,2677,6010,12348,16223,30501,31635,34986,57214,180751,267959,268525,	0.20312	0	0.498216	0	0.189825	0	0.193858	0	0.475716	0	1	0	0.377558	0	1	0	0.301396	0	0	0	0	0
chr7	104995136	105009146	knownGene.uc003vdc.1.1	0	-	104995136	105009146	0	4	37,88,165,106,	0,1749,1953,13904,	0.24901	0	2	0	0.430946	0	2	0	2	0	0.395948	0	1	0	0.284038	0	0.300105	0	0	0	0	0
chr7	102740251	102747485	knownGene.uc003vbp.1.1	0	-	102740251	102747485	0	7	75,155,108,101,185,70,47,	0,378,3195,3419,4261,7040,7187,	1	0	0.464338	0	1	0	1	0	1	0	1	0	0.496091	0	1	0	1	0	0	0	0	0
chr7	102727923	102739762	knownGene.uc003vbm.1.1.inc	0	+	102727923	102739762	0	9	67,199,80,113,144,161,86,89,24,	0,3601,4170,7355,8711,10074,11402,11567,11815,	1	0	1	0	0.463457	0	2	0	2	0	1	0	0.498216	0	0.365723	0	0.443169	0	0	0	0	0
chr7	101534349	101678589	knownGene.uc003uys.1.1.inc	0	+	101534349	101678589	0	19	110,77,67,49,105,189,59,49,97,672,66,102,845,166,57,303,189,265,178,	0,7348,10857,54210,66096,74119,85463,89492,91157,92284,94452,95721,97010,100041,100764,123017,129702,134970,144062,	1	0	1	0	0.464499	0	0.075694	0	0.481329	0	1	0	1	0	0.488831	0	1	0	0	0	0	0
chr7	100793153	100985799	knownGene.uc003uyo.1.1.inc	400	+	100793153	100985799	255	12	38,123,104,62,157,99,153,84,53,36,51,12,	0,56824,84531,169929,176740,180845,182185,184003,186018,187955,190173,192634,	1	0	2	0	0.106467	0	2	0	2	0	1	0	0.0476667	0	2	0	2	0	0	0	0	0
chr7	100745134	100751710	knownGene.uc003uym.1.1	0	-	100745134	100751710	0	4	149,203,77,39,	0,1206,3822,6537,	1	0	1	0	0.480181	0	2	0	2	0	0.496432	0	0.497674	0	1	0	1	0	0	0	0	0
chr7	100317225	100323642	knownGene.uc003uwz.1.1.inc	0	+	100317225	100323642	0	15	137,189,170,185,99,118,158,62,79,189,174,154,194,157,32,	0,384,2401,2699,3071,3254,3544,4032,4194,4578,5126,5378,5651,6034,6385,	1	0	1	0	0.485302	0	2	0	2	0	0.459026	0	1	0	1	0	0.496215	0	0	0	0	0
chr7	100240860	100258090	knownGene.uc003uwm.1.1.inc	0	-	100240860	100258090	0	13	19,194,150,216,248,114,65,103,166,125,333,156,262,	0,198,1117,2062,7444,7792,8349,8616,11889,13217,14254,14838,16968,	1	0	0.364951	0	1	0	2	0	2	0	0.458013	0	1	0	0.477914	0	0.485542	0	0	0	0	0
chr7	100113089	100114360	knownGene.uc003uwf.1.1	0	+	100113089	100114360	0	5	130,67,202,217,107,	0,221,567,867,1164,	1	0	2	0	1	0	1	0	0.498872	0	1	0	1	0	2	0	2	0	0	0	0	0
chr7	100076240	100077068	knownGene.uc003uvw.1.1	0	-	100076240	100077068	0	3	191,253,33,	0,294,795,	1	0	1	0	1	0	1	0	1	0	0.493976	0	1	0	1	0	0.490213	0	0	0	0	0
chr7	100010665	100012652	knownGene.uc003uvi.1.1	0	-	100010665	100012652	0	7	198,78,138,86,84,104,8,	0,598,764,1131,1587,1795,1979,	0.25241	0	2	0	1	0	0.467087	0	1	0	1	0	1	0	2	0	2	0	0	0	0	0
chr7	99974905	99991205	knownGene.uc003uvg.1.1	0	+	99974905	99991205	0	4	221,94,116,37,	0,9475,11049,16263,	0.48072	0	2	0	1	0	1	0	1	0	0.486333	0	0.489311	0	2	0	2	0	0	0	0	0
chr7	99923934	99929462	knownGene.uc003uve.1.1	0	+	99923934	99929462	0	4	1291,216,110,258,	0,2138,2610,5270,	1	0	1	0	1	0	0.48759	0	0.496432	0	1	0	1	0	0.42746	0	0.496808	0	0	0	0	0
chr7	99870918	99871551	knownGene.uc003uux.1.1	400	-	99870918	99871551	255	3	174,137,145,	0,271,488,	1	0	0.34758	0	1	0	0.01215	0	1	0	1	0	0.497815	0	1	0	1	0	0	0	0	0
chr7	99866984	99869113	knownGene.uc003uuv.1.1	0	+	99866984	99869113	0	4	264,219,127,53,	0,1493,1837,2076,	1	0	1	0	1	0	1	0	0.495451	0	0.483595	0	1	0	1	0	1	0	0	0	0	0
chr7	99836853	99852011	knownGene.uc003uur.1.1.inc	0	-	99836853	99852011	0	10	42,92,67,81,105,76,121,117,123,148,	0,2399,2883,3718,5399,5933,7244,8133,14680,15010,	0.13539	0	2	0	1	0	2	0	0.490294	0	0.49051	0	0.473575	0	0.478409	0	1	0	0	0	0	0
chr7	99590569	99592690	knownGene.uc003uts.1.1	0	-	99590569	99592690	0	7	154,194,155,164,83,148,38,	0,251,660,1375,1623,1834,2083,	1	0	0.472148	0	1	0	1	0	0.49563	0	1	0	1	0	1	0	1	0	0	0	0	0
chr7	99364423	99365095	knownGene.uc003usg.1.1.inc	1000	-	99364423	99365095	16711680	1	672,	0,	0.00047	1	2	0	1	0	2	0	2	0	0.499436	0	1	0	2	0	2	0	511	0.19	471	0.12
chr7	99083863	99102603	knownGene.uc003urr.1.1	0	-	99083863	99102603	0	9	96,160,227,161,67,128,149,89,93,	0,1768,4248,12194,14511,15663,16861,18296,18647,	0.05838	0	2	0	2	0	2	0	2	0	0.490851	0	1	0	2	0	2	0	0	0	0	0
chr7	99058166	99065579	knownGene.uc003uro.1.1	0	+	99058166	99065579	0	3	33,124,830,	0,1449,6583,	1	0	0.499436	0	0.48781	0	0.432549	0	1	0	1	0	0.496477	0	0.469704	0	1	0	0	0	0	0
chr7	98934266	98935589	knownGene.uc003uqu.1.1.inc	0	-	98934266	98935589	0	2	135,393,	0,930,	0.11191	0	0.350767	0	0.48292	0	0.197975	0	1	0	1	0	1	0	0.478196	0	0.455856	0	0	0	0	0
chr7	98713238	98732469	knownGene.uc003upw.1.1.inc	0	+	98713238	98732469	0	13	33,228,105,87,146,91,57,246,118,128,197,133,210,	0,1830,3196,5885,6193,7165,7702,10212,11607,13643,14632,16338,19021,	1	0	2	0	0.268766	0	2	0	2	0	0.254312	0	1	0	2	0	2	0	0	0	0	0
chr7	98466142	98477763	knownGene.uc003upt.1.1	0	-	98466142	98477763	0	7	100,76,202,121,138,179,87,	0,2453,4931,6483,7804,9794,11534,	1	0	1	0	0.492731	0	0.484543	0	0.482516	0	1	0	1	0	1	0	1	0	0	0	0	0
chr7	98316709	98447914	knownGene.uc003upp.1.1	0	+	98316709	98447914	0	71	100,50,111,105,84,57,126,78,89,97,139,79,235,364,98,195,192,166,257,201,152,200,218,198,261,162,97,122,171,69,54,120,120,165,182,199,129,267,207,159,135,111,147,214,126,147,200,122,214,180,147,120,288,138,113,136,192,229,266,101,202,165,91,146,262,226,218,185,204,195,285,	0,824,9184,11273,12647,14613,16590,18271,18528,19473,22228,25026,27577,28905,29359,29926,30871,34572,36272,40602,43961,46016,48838,49482,50254,52090,54428,56005,56499,61798,64596,67070,67415,68266,68509,68913,69725,72016,73947,74995,75248,76830,78193,80110,81151,83478,84545,85890,86334,88961,90648,94998,95332,95788,97060,97618,100618,102113,102942,103793,107614,109304,110986,112441,113436,123039,123980,127226,129901,130190,130920,	1	0	2	0	1	0	2	0	2	0	0.483819	0	1	0	1	0	0.48869	0	0	0	0	0
chr7	95588438	95789204	knownGene.uc003uog.1.1	0	-	95588438	95789204	0	18	187,91,159,139,141,81,53,159,88,85,94,139,147,140,116,143,54,15,	0,464,648,10552,25365,48854,50281,63086,63736,68103,68390,69918,71846,87647,113611,156005,175707,200751,	1	0	1	0	0.484896	0	0.0975356	0	0.497889	0	0.496215	0	1	0	0.487732	0	0.497674	0	0	0	0	0
chr7	95271977	95564841	knownGene.uc003uoc.1.1	0	+	95271977	95564841	0	16	108,115,142,60,116,90,163,100,126,147,114,134,145,141,126,111,	0,5662,8466,23327,65153,172782,180085,182326,191218,223445,227937,230889,234547,271327,275633,292753,	1	0	0.490229	0	1	0	0.133828	0	1	0	1	0	0.485013	0	1	0	1	0	0	0	0	0
chr7	94953219	95005007	knownGene.uc003uny.1.1	0	+	94953219	95005007	0	5	187,300,491,114,189,	0,9786,41841,50465,51599,	1	0	1	0	0.488398	0	1	0	1	0	1	0	0.479706	0	0.405046	0	1	0	0	0	0	0
chr7	94872577	94879665	knownGene.uc003unw.1.1	0	-	94872577	94879665	0	6	159,129,82,201,127,106,	0,789,1657,4571,6323,6982,	1	0	1	0	0.458448	0	0.315081	0	1	0	0.480586	0	0.488412	0	1	0	0.490476	0	0	0	0	0
chr7	94052712	94123346	knownGene.uc003unn.1.1	0	-	94052712	94123346	0	11	51,35,44,189,212,163,199,73,158,123,109,	0,2313,3224,13310,15181,17825,33293,37860,42737,44254,70525,	0.31717	0	0.485943	0	0.492002	0	2	0	2	0	1	0	1	0	1	0	1	0	0	0	0	0
chr7	93354556	93357872	knownGene.uc003umz.1.1.inc	400	-	93354556	93357872	255	4	47,189,183,34,	0,1726,2828,3282,	0.05934	0	0.0485701	0	0.458246	0	2	0	2	0	0.498046	0	0.497541	0	1	0	1	0	0	0	0	0
chr7	91762228	91866199	knownGene.uc003ulw.1.1	0	+	91762228	91866199	0	19	188,298,183,118,209,89,145,167,89,131,135,87,67,146,179,52,112,137,738,	0,12380,24351,32804,48045,49999,55971,57497,67206,76498,91530,92819,92996,94992,96187,97262,101386,102744,103233,	1	0	0.48855	0	1	0	1	0	0.293932	0	1	0	1	0	0.4901	0	1	0	0	0	0	0
chr7	91560540	91574610	knownGene.uc003ull.1.1.inc	0	+	91560540	91574610	0	10	26,151,669,209,106,183,201,233,86,68,	0,1732,3398,4295,4818,6396,7565,9303,12387,14002,	1	0	0.170678	0	0.462962	0	0.190256	0	0.476978	0	1	0	1	0	1	0	1	0	0	0	0	0
chr7	90063877	90585431	knownGene.uc003uky.1.1	0	+	90063877	90585431	0	14	91,32,246,95,80,95,63,124,121,94,64,49,140,116,	0,7590,129939,151054,193946,266548,302664,320974,359070,387521,449270,482805,515915,521438,	1	0	0.415259	0	1	0	2	0	2	0	1	0	1	0	0.485741	0	1	0	0	0	0	0
chr7	88800637	88803877	knownGene.uc003uju.1.1.inc	700	+	88800637	88803877	8388736	1	3240,	0,	0.34823	0	0.089282	0	1	0	0.000133966	1	0.04205	0	0.0579879	0	0.0494199	0	0.497123	0	0.0256134	0	10	0.85	8	0.12
chr7	87749855	87751520	knownGene.uc003ujt.1.1	0	-	87749855	87751520	0	2	564,456,	0,1209,	0.20099	0	1	0	1	0	0.471075	0	0.290087	0	0.494247	0	0.463762	0	1	0	0.136433	0	0	0	0	0
chr7	87402293	87598621	knownGene.uc003ujj.1.1.inc	0	+	87402293	87598621	0	10	144,77,67,83,64,70,71,75,72,102,	0,43293,140583,173133,179541,181702,190546,193559,195345,196226,	1	0	0.45419	0	0.494415	0	2	0	2	0	0.0661437	0	0.477388	0	1	0	0.484318	0	0	0	0	0
chr7	87367598	87375279	knownGene.uc003ujg.1.1.inc	400	+	87367598	87375279	255	4	2,115,125,841,	0,416,3944,6840,	0.01177	0	2	0	1	0	2	0	2	0	0.456338	0	0.460403	0	0.497606	0	0.0943065	0	0	0	0	0
chr7	87167767	87297182	knownGene.uc003ujd.1.1.inc	0	+	87167767	87297182	0	8	39,86,90,81,169,158,122,47,	0,10054,39275,40983,70065,77282,115624,129368,	0.17664	0	1	0	0.492954	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0
chr7	86816344	86826582	knownGene.uc003uis.1.1.inc	0	+	86816344	86826582	0	2	91,125,	0,10113,	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0
chr7	86347722	86409332	knownGene.uc003uie.1.1	0	-	86347722	86409332	0	18	60,166,179,127,102,97,190,174,264,138,103,91,129,181,89,153,106,63,	0,11253,12451,17035,27199,27976,29341,31601,32470,34252,37971,38749,45057,46265,57655,58337,59539,61547,	1	0	0.493667	0	1	0	2	0	2	0	1	0	0.466457	0	0.464826	0	0.491352	0	0	0	0	0
chr7	82382106	82417636	knownGene.uc003uhw.1.1.inc	0	-	82382106	82417636	0	2	2019,909,	0,34621,	0.41397	0	0.481448	0	1	0	0.479104	0	1	0	1	0	1	0	1	0	0.497966	0	0	0	0	0
chr7	77307508	77422131	knownGene.uc003ugt.1.1	0	+	77307508	77422131	0	18	45,57,12,70,159,166,165,187,156,219,129,273,132,87,156,96,126,21,	0,53352,53726,60455,61506,68537,69989,80023,82367,88853,97454,99774,100272,102444,109422,111361,113513,114602,	1	0	1	0	1	0	0.302777	0	1	0	0.416678	0	1	0	1	0	1	0	0	0	0	0
chr7	77203730	77246421	knownGene.uc003ugm.1.1	0	+	77203730	77246421	0	7	49,641,138,143,168,109,639,	0,12946,29017,32183,36669,41860,42052,	0.38503	0	2	0	0.464148	0	2	0	0.343658	0	0.498129	0	0.491242	0	0.492368	0	0.493494	0	0	0	0	0
chr7	75892217	75909309	knownGene.uc003ufd.1.1	400	+	75892217	75909309	255	8	312,119,104,178,118,92,137,215,	0,4550,7962,8505,9073,15285,15510,16877,	0.24527	0	0.333195	0	1	0	0.0188053	0	0.376498	0	0.458178	0	1	0	1	0	0.469006	0	0	0	0	0
chr7	75857295	75857517	knownGene.uc003ufa.1.1.inc	400	-	75857295	75857517	255	1	222,	0,	0.02144	0	0.0224422	0	0.281297	0	2	0	2	0	0.201638	0	1	0	0.389335	0	0.27826	0	0	0	0	0
chr7	75463721	75497777	knownGene.uc003uek.1.1	0	-	75463721	75497777	0	6	132,113,98,146,62,103,	0,4422,7290,8791,32174,33953,	0.39083	0	0.110464	0	0.0555534	0	0.295044	0	1	0	1	0	1	0	1	0	0.335513	0	0	0	0	0
chr7	75279049	75280969	knownGene.uc003udu.1.1	400	-	75279049	75280969	255	3	169,118,73,	0,1510,1847,	0.09248	0	0.0382106	0	0.00190372	0	0.0875431	0	1	0	0.0641095	0	0.446445	0	1	0	0.00204379	0	0	0	0	0
chr7	73284446	73298983	knownGene.uc003ual.1.1.inc	0	-	73284446	73298983	0	7	36,114,81,66,158,101,56,	0,3351,5181,6742,7757,10965,14481,	1	0	0.490164	0	0.479926	0	1	0	0.499436	0	0.495932	0	1	0	1	0	1	0	0	0	0	0
chr7	72917489	72918139	knownGene.uc003tzl.1.1	400	+	72917489	72918139	255	2	198,297,	0,353,	0.01012	0	2	0	1	0	2	0	2	0	1	0	1	0	2	0	2	0	0	0	0	0
chr7	72646130	72648710	knownGene.uc003tyj.1.1	0	-	72646130	72648710	0	6	119,130,124,128,114,81,	0,409,1772,1977,2288,2499,	0.43208	0	2	0	1	0	2	0	2	0	0.498046	0	0.488946	0	2	0	2	0	0	0	0	0
chr7	72380367	72394833	knownGene.uc003tya.1.1	0	+	72380367	72394833	0	8	57,118,90,203,120,195,110,91,	0,146,931,1721,3228,12208,12840,14375,	1	0	1	0	1	0	1	0	0.477792	0	1	0	1	0	0.481466	0	1	0	0	0	0	0
chr7	68702653	69393352	knownGene.uc003tvv.1.1.inc	0	+	68702653	69393352	0	5	231,213,102,36,63,	0,299554,518400,534804,690636,	0.23974	0	2	0	1	0	2	0	2	0	0.497743	0	1	0	0.493114	0	1	0	0	0	0	0
chr7	65731570	65741567	knownGene.uc003tvd.1.1.inc	0	+	65731570	65741567	0	4	60,170,179,290,	0,4126,9104,9707,	1	0	2	0	0.498872	0	1	0	1	0	1	0	0.496568	0	2	0	2	0	0	0	0	0
chr7	63929496	63930015	knownGene.uc003tti.1.1	1000	+	63929496	63930015	16711680	1	519,	0,	3.98208e-06	1	2	0	2	0	2	0	2	0	0.136329	0	2.98782e-31	1	2	0	2	0	2	0.24	217	0.2
chr7	63411963	63434809	knownGene.uc003tsy.1.1	0	+	63411963	63434809	0	3	3,127,110,	0,22108,22736,	0.42877	0	2	0	2	0	2	0	2	0	1	0	0.496808	0	2	0	2	0	0	0	0	0
chr7	63346930	63364682	knownGene.uc003tsx.1.1	400	+	63346930	63364682	255	4	39,127,96,974,	0,11103,11716,16778,	0.02602	0	2	0	2	0	2	0	2	0	1	0	1	0	2	0	2	0	0	0	0	0
chr7	56518190	56518463	knownGene.uc003tsh.1.1	0	-	56518190	56518463	0	1	273,	0,	0.05298	0	2	0	2	0	2	0	2	0	1	0	1	0	2	0	2	0	0	0	0	0
chr7	51120426	51255062	knownGene.uc003tpt.1.1.inc	0	-	51120426	51255062	0	6	69,174,98,229,211,131,	0,50922,98866,105614,108143,134505,	1	0	0.121795	0	1	0	0.468868	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0
chr7	48324491	48413967	knownGene.uc003tos.1.1.inc	0	+	48324491	48413967	0	14	61,140,114,91,177,307,115,330,70,132,138,181,219,142,	0,2808,21073,24016,36294,37832,53445,57819,59998,62092,73473,74691,77572,89334,	1	0	1	0	0.414297	0	1	0	1	0	0.491557	0	1	0	1	0	0.314452	0	0	0	0	0
chr7	48047487	48059017	knownGene.uc003toh.1.1.inc	0	+	48047487	48059017	0	5	154,109,157,98,196,	0,2115,5094,8514,11334,	1	0	1	0	1	0	0.469392	0	0.499436	0	1	0	1	0	0.469433	0	1	0	0	0	0	0
chr7	47815649	47827254	knownGene.uc003tob.1.1.inc	0	-	47815649	47827254	0	6	51,235,173,84,124,56,	0,2290,3594,4404,5807,11549,	1	0	2	0	0.454912	0	2	0	1	0	0.390925	0	1	0	0.498738	0	0.368347	0	0	0	0	0
chr7	45920943	45927264	knownGene.uc003tnt.1.1	0	-	45920943	45927264	0	5	126,120,227,103,9,	0,1728,2393,5918,6312,	1	0	0.223273	0	0.468761	0	0.413847	0	0.482452	0	1	0	1	0	0.492142	0	0.47808	0	0	0	0	0
chr7	45183470	45189536	knownGene.uc003tnc.1.1	0	+	45183470	45189536	0	2	95,256,	0,5810,	1	0	0.10212	0	1	0	0.491538	0	0.488087	0	1	0	1	0	1	0	1	0	0	0	0	0
chr7	45006457	45082181	knownGene.uc003tmr.1.1	0	+	45006457	45082181	0	8	30,174,84,184,58,112,139,281,	0,37919,63584,64129,72392,73126,73936,75443,	0.25815	0	0.493325	0	1	0	2	0	2	0	1	0	1	0	0.489799	0	0.458539	0	0	0	0	0
chr7	44968862	44973839	knownGene.uc003tmf.1.1	0	-	44968862	44973839	0	9	157,155,114,105,145,224,208,167,111,	0,231,1310,1676,2206,2898,3334,3933,4866,	1	0	2	0	1	0	2	0	1	0	1	0	1	0	2	0	2	0	0	0	0	0
chr7	44519766	44527204	knownGene.uc003tla.1.1	400	-	44519766	44527204	255	4	7,151,56,89,	0,3564,7122,7349,	1	0	0.00743545	0	1	0	2	0	2	0	0.489659	0	1	0	0.483508	0	1	0	0	0	0	0
chr7	44082722	44088562	knownGene.uc003tjz.1.1	0	-	44082722	44088562	0	6	31,56,171,99,184,188,	0,2157,2972,3262,4134,5652,	0.20434	0	2	0	1	0	2	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0
chr7	43120392	43444273	knownGene.uc003tie.1.1	0	+	43120392	43444273	0	7	123,325,108,95,76,170,147,	0,197494,206366,246617,282545,293293,323734,	1	0	2	0	0.475281	0	2	0	2	0	1	0	0.491027	0	1	0	1	0	0	0	0	0
chr7	42941107	42943700	knownGene.uc003tic.1.1	0	+	42941107	42943700	0	2	153,255,	0,2338,	0.39675	0	0.498216	0	1	0	2	0	2	0	0.489799	0	1	0	0.42372	0	1	0	0	0	0	0
chr7	40141144	40866603	knownGene.uc003thn.1.1	0	+	40141144	40866603	0	14	100,52,74,86,51,121,92,144,96,72,98,103,64,164,	0,45926,46934,53474,54523,59919,102614,139492,181739,314266,324080,361263,614413,725295,	0.09761	0	0.433224	0	1	0	2	0	2	0	2	0	2	0	2	0	1	0	0	0	0	0
chr7	40084195	40101104	knownGene.uc003thj.1.1	0	+	40084195	40101104	0	5	50,132,206,453,851,	0,648,10054,14713,16058,	1	0	1	0	0.480294	0	0.346135	0	0.481483	0	1	0	1	0	0.487849	0	0.493794	0	0	0	0	0
chr7	36333049	36390014	knownGene.uc003tfd.1.1.inc	0	-	36333049	36390014	0	6	3,98,306,133,689,22,	0,4066,6940,8130,29986,56943,	1	0	1	0	1	0	2	0	2	0	0.488235	0	1	0	1	0	1	0	0	0	0	0
chr7	35879854	35910428	knownGene.uc003tey.1.1	0	+	35879854	35910428	0	9	56,118,93,97,52,126,136,140,40,	0,6103,8764,10171,12108,16948,24528,29356,30534,	1	0	1	0	0.495741	0	2	0	2	0	0.4963	0	1	0	1	0	0.495971	0	0	0	0	0
chr7	35208566	35259756	knownGene.uc003ter.1.1	0	-	35208566	35259756	0	8	341,113,77,159,109,165,253,127,	0,2040,29074,38449,42519,46247,47521,51063,	1	0	1	0	0.491098	0	0.481159	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0
chr7	33359009	33611021	knownGene.uc003tdr.1.1.inc	0	+	33359009	33611021	0	8	1,141,96,173,153,183,223,20,	0,4982,14894,30793,35119,152590,181081,251992,	1	0	2	0	1	0	2	0	2	0	0.24146	0	1	0	1	0	0.495893	0	0	0	0	0
chr7	32963821	32994773	knownGene.uc003tdg.1.1.inc	0	+	32963821	32994773	0	6	110,146,190,146,190,130,	0,16932,17497,18669,22679,30822,	1	0	2	0	0.496215	0	2	0	1	0	1	0	1	0	1	0	0.495666	0	0	0	0	0
chr7	31759522	32076530	knownGene.uc003tcm.1.1	400	-	31759522	32076530	255	18	170,69,78,231,176,121,82,121,102,129,101,141,117,67,183,114,27,101,	0,22280,55647,62540,69689,71483,74908,83796,84486,94584,97257,111558,119907,124585,125611,127362,298168,316907,	1	0	0.482607	0	0.0303165	0	0.479596	0	1	0	2	0	2	0	2	0	0.25573	0	0	0	0	0
